class,redshift,alpha,delta,u,g,r,i,z,u_g,u_r,u_i,u_z,g_r,g_i,g_z,r_i,r_z,i_z,mean_mag,mag_std,mag_span,redshift_bin
STAR,-6.873244e-05,242.704813112728,35.7211696938799,24.0184,24.42569,23.71099,20.17962,18.44957,-0.4072899999999997,0.30741000000000085,3.83878,5.568829999999998,0.7147000000000006,4.24607,5.976119999999998,3.531369999999999,5.2614199999999975,1.7300499999999985,22.156854,2.677765764537667,5.976119999999998,very_low
GALAXY,0.2920362,2.74417316154091,27.9639094749933,24.19216,21.44591,19.94671,19.16686,18.88314,2.74625,4.245450000000002,5.025300000000001,5.30902,1.4992000000000019,2.2790500000000016,2.5627700000000004,0.7798499999999997,1.0635699999999986,0.28371999999999886,20.726955999999998,2.1775487599202004,5.30902,low
GALAXY,0.5393414,192.778055447066,35.5061464020371,22.62376,22.1509,20.75353,19.79581,19.44757,0.4728600000000007,1.8702299999999994,2.8279500000000013,3.176190000000002,1.3973699999999987,2.3550900000000006,2.703330000000001,0.9577200000000019,1.3059600000000025,0.34824000000000055,20.954314,1.4028178086016736,3.176190000000002,high
QSO,5.687412,141.591294178668,36.7026861435791,20.10895,19.2733,18.92783,18.79898,18.81055,0.8356500000000011,1.18112,1.3099699999999999,1.2984000000000009,0.34546999999999883,0.47431999999999874,0.4627499999999998,0.1288499999999999,0.11728000000000094,-0.01156999999999897,19.183922000000003,0.551551297224474,1.3099699999999999,very_high
GALAXY,0.4808365,231.920384708023,24.3432958731087,23.39446,22.4995,20.80052,19.88359,19.47201,0.8949599999999975,2.59394,3.510869999999997,3.9224499999999978,1.6989800000000024,2.6159099999999995,3.0274900000000002,0.9169299999999971,1.3285099999999979,0.4115800000000007,21.210016,1.6868848759562691,3.9224499999999978,high
GALAXY,0.0831107,220.987801154418,-2.79870856988376,20.50032,18.51043,17.54603,17.11883,16.73173,1.989889999999999,2.9542900000000003,3.3814899999999994,3.7685899999999997,0.9644000000000013,1.3916000000000004,1.7787000000000006,0.42719999999999914,0.8142999999999994,0.3871000000000002,18.081468,1.5058230170640903,3.7685899999999997,low
STAR,-0.0001986986,237.023256039957,27.8934699287575,17.74619,16.80686,16.5204,16.40101,16.38442,0.9393299999999982,1.22579,1.3451799999999992,1.36177,0.2864600000000017,0.40585000000000093,0.4224400000000017,0.11938999999999922,0.13598,0.01659000000000077,16.771776,0.5703980016882948,1.36177,very_low
GALAXY,0.5105279,212.301831807946,34.1134587774543,24.84993,22.01707,20.29816,19.33976,18.81165,2.83286,4.551770000000001,5.510170000000002,6.03828,1.718910000000001,2.677310000000002,3.20542,0.958400000000001,1.486509999999999,0.5281099999999981,21.063314,2.4430616571486694,6.03828,high
GALAXY,0.6723325,344.129749773169,17.7427890895179,24.94741,25.70813,22.52473,21.29257,20.01788,-0.7607199999999992,2.4226799999999997,3.65484,4.92953,3.183399999999999,4.415559999999999,5.690249999999999,1.2321600000000004,2.50685,1.2746899999999997,22.898144000000002,2.403577492692923,5.690249999999999,high
GALAXY,0.5703771,237.744625878365,39.6965098307894,23.93796,22.13017,20.45323,19.48733,19.08638,1.8077900000000007,3.484729999999999,4.45063,4.851580000000002,1.6769399999999983,2.6428399999999996,3.0437900000000013,0.9659000000000013,1.366850000000003,0.4009500000000017,21.019014,2.009735989857872,4.851580000000002,high
STAR,0.0001577052,40.7640315683281,0.309363322872054,24.01842,21.14307,19.48889,18.23199,17.59643,2.8753499999999974,4.529529999999998,5.786429999999999,6.421989999999997,1.6541800000000002,2.911080000000002,3.54664,1.2569000000000017,1.8924599999999998,0.6355599999999981,20.09576,2.577435739761517,6.421989999999997,very_low
QSO,1.574848,198.54719255978,47.7565787565803,25.41664,25.31276,22.27555,21.28684,19.81257,0.1038800000000002,3.141090000000002,4.1297999999999995,5.60407,3.0372100000000017,4.025919999999999,5.50019,0.9887099999999975,2.462979999999998,1.4742700000000006,22.820871999999998,2.4823390430338077,5.60407,very_high
STAR,0.0002600377,47.7332868060924,6.70690424194566,22.32572,20.3529,19.50789,19.12355,18.89647,1.9728199999999987,2.8178300000000007,3.202169999999999,3.4292499999999997,0.845010000000002,1.2293500000000002,1.456430000000001,0.3843399999999981,0.611419999999999,0.22708000000000084,20.041306,1.3922191203003929,3.4292499999999997,very_low
GALAXY,0.3729353,326.580581735784,10.4767302896817,24.5921,20.9915,19.21458,18.59599,18.12476,3.6006,5.377519999999997,5.996109999999998,6.46734,1.776919999999997,2.395509999999998,2.86674,0.6185900000000011,1.0898200000000031,0.47123000000000204,20.303786,2.6321891414334186,6.46734,low
GALAXY,0.5556537,168.619515513714,65.0491035943814,21.60774,21.52962,20.10303,19.19791,18.81587,0.07811999999999841,1.5047099999999993,2.4098299999999995,2.7918699999999994,1.426590000000001,2.331710000000001,2.713750000000001,0.9051200000000001,1.28716,0.38203999999999994,20.250834,1.2909399850612733,2.7918699999999994,high
STAR,-0.0002611145,115.784938623124,42.2016614570935,20.68765,20.21372,20.27047,20.40531,20.36757,0.47393000000000285,0.4171800000000019,0.28234000000000137,0.3200800000000008,-0.056750000000000966,-0.19159000000000148,-0.15385000000000204,-0.13484000000000052,-0.09710000000000107,0.03773999999999944,20.388944000000002,0.1835003454492671,0.47393000000000285,very_low
QSO,2.967228,20.256935560685,1.00619020377116,23.60159,22.41998,22.16677,22.16993,21.10228,1.1816100000000027,1.434820000000002,1.4316600000000008,2.4993100000000013,0.25320999999999927,0.2500499999999981,1.3176999999999985,-0.003160000000001162,1.0644899999999993,1.0676500000000004,22.29211,0.8912662486877874,2.4993100000000013,very_high
GALAXY,0.2464943,133.743518159858,55.1446791826188,21.08402,19.11287,17.70656,17.20654,16.87495,1.971149999999998,3.3774599999999992,3.8774799999999985,4.2090700000000005,1.4063100000000013,1.9063300000000005,2.2379200000000026,0.5000199999999992,0.8316100000000013,0.33159000000000205,18.396988,1.727938435266141,4.2090700000000005,low
STAR,7.798948e-05,103.315395258725,16.9382169516649,18.20559,15.92862,15.03155,14.67264,14.47087,2.2769700000000004,3.1740400000000015,3.5329500000000014,3.734720000000001,0.8970700000000011,1.255980000000001,1.4577500000000008,0.35890999999999984,0.5606799999999996,0.20176999999999978,15.661854000000002,1.5277456672267156,3.734720000000001,very_low
QSO,1.631741,134.465076752061,15.5873646027175,20.99495,20.95659,24.80208,24.36186,22.82694,0.03836000000000084,-3.807130000000001,-3.3669100000000007,-1.8319900000000011,-3.8454900000000016,-3.4052700000000016,-1.870350000000002,0.44022000000000006,1.9751399999999997,1.5349199999999996,22.788484,1.809983396948713,3.8454900000000016,very_high
STAR,-0.0002161477,193.92290509547,50.7832588477232,19.64243,17.34971,16.37106,16.00445,15.86188,2.292719999999999,3.271370000000001,3.6379800000000024,3.7805500000000016,0.9786500000000018,1.3452600000000032,1.4878300000000024,0.36661000000000143,0.5091800000000006,0.1425699999999992,17.045906,1.5633456947617193,3.7805500000000016,very_low
GALAXY,0.2044206,18.4767046340307,18.6613930179729,22.08358,19.55681,18.1501,17.59295,17.2639,2.5267700000000026,3.933480000000003,4.490630000000003,4.819680000000002,1.4067100000000003,1.9638600000000004,2.292909999999999,0.55715,0.8861999999999988,0.32904999999999873,18.929467999999996,1.9691236692930194,4.819680000000002,low
QSO,1.829321,186.406684876297,42.3950578043117,18.61064,18.44489,18.41688,18.21882,18.19687,0.16574999999999918,0.19376000000000104,0.39181999999999917,0.4137699999999995,0.028010000000001867,0.22607,0.24802000000000035,0.19805999999999813,0.22000999999999848,0.021950000000000358,18.37762,0.17193961396373988,0.4137699999999995,very_high
QSO,2.478565,179.698558872639,42.1822887357232,22.03352,21.41765,21.49522,21.54508,21.50854,0.615870000000001,0.5382999999999996,0.48844000000000065,0.5249799999999993,-0.07757000000000147,-0.12743000000000038,-0.09089000000000169,-0.049859999999998905,-0.01332000000000022,0.036539999999998685,21.600001999999996,0.24675448287721147,0.615870000000001,very_high
GALAXY,0.07487258,254.664707735394,20.8430341930201,19.90569,18.42781,17.63714,17.17556,16.80883,1.477879999999999,2.268550000000001,2.730129999999999,3.0968599999999995,0.7906700000000022,1.25225,1.6189800000000005,0.4615799999999979,0.8283099999999983,0.36673000000000044,17.991006000000002,1.2292808847167518,3.0968599999999995,low
QSO,1.387748,48.9707034484221,18.0478916024009,19.52378,19.36071,19.07486,18.97813,18.98343,0.1630699999999976,0.44891999999999754,0.5456499999999984,0.5403500000000001,0.28584999999999994,0.3825800000000008,0.3772800000000025,0.09673000000000087,0.09143000000000256,-0.005299999999998306,19.184182,0.24556008851195651,0.5456499999999984,very_high
GALAXY,0.3009998,220.94588463311,63.7525923451954,22.66388,20.1055,18.44922,17.86579,17.57781,2.5583799999999997,4.2146599999999985,4.798089999999998,5.086069999999999,1.6562799999999989,2.2397099999999988,2.5276899999999998,0.5834299999999999,0.8714100000000009,0.287980000000001,19.33244,2.1039237429740645,5.086069999999999,low
GALAXY,0.9602117,190.589491182221,58.8845965668123,25.19263,26.10002,21.78174,20.72876,19.62768,-0.9073899999999995,3.410890000000002,4.46387,5.56495,4.3182800000000015,5.3712599999999995,6.472339999999999,1.052979999999998,2.1540599999999976,1.1010799999999996,22.686165999999997,2.8257973285039393,6.472339999999999,very_high
GALAXY,0.2043952,211.680908593848,-1.49662484030866,21.29729,19.30139,17.98739,17.44397,17.0589,1.995899999999999,3.309899999999999,3.85332,4.238389999999999,1.314,1.8574200000000012,2.24249,0.5434200000000011,0.92849,0.3850699999999989,18.617788,1.7213675373434922,4.238389999999999,low
QSO,0.6526811,213.415756637596,52.8463195742412,25.84467,24.10257,21.985,20.92367,20.42722,1.7421000000000006,3.8596700000000013,4.920999999999999,5.417450000000002,2.1175700000000006,3.1788999999999987,3.6753500000000017,1.061329999999998,1.557780000000001,0.49645000000000294,22.656626,2.2737000512226766,5.417450000000002,high
QSO,0.9211403,28.764429850235,22.9554562917196,22.29453,21.26241,20.82052,20.70362,20.57854,1.0321200000000026,1.4740100000000034,1.590910000000001,1.7159900000000015,0.4418900000000008,0.5587899999999983,0.6838699999999989,0.11689999999999756,0.24197999999999809,0.12508000000000052,21.131924,0.6991655609582047,1.7159900000000015,very_high
STAR,0.0003454485,170.038274667351,-1.61310869654768,22.89961,21.73472,21.473,21.33417,20.8472,1.1648899999999998,1.4266100000000002,1.5654399999999988,2.0524099999999983,0.2617200000000004,0.4005499999999991,0.8875199999999985,0.13882999999999868,0.6257999999999981,0.48696999999999946,21.657739999999997,0.7655012281832074,2.0524099999999983,very_low
GALAXY,0.0253364,132.178149133788,37.2186355136015,16.22099,14.82068,14.16655,13.84149,13.6135,1.400310000000001,2.0544399999999996,2.3795,2.6074900000000003,0.6541299999999985,0.9791899999999991,1.2071799999999993,0.32506000000000057,0.5530500000000007,0.22799000000000014,14.532642,1.0476188851724657,2.6074900000000003,very_low
STAR,8.776236e-05,102.631561523727,29.5379421338448,20.8553,19.16321,18.39991,18.13838,17.9842,1.6920900000000003,2.4553900000000013,2.7169199999999982,2.8710999999999984,0.763300000000001,1.024829999999998,1.1790099999999981,0.26152999999999693,0.41570999999999714,0.1541800000000002,18.9082,1.1790871539669996,2.8710999999999984,very_low
QSO,3.09522,354.443831096179,26.991151318945,24.2756,21.82258,21.57837,21.77311,21.34888,2.453020000000002,2.697230000000001,2.5024900000000017,2.9267199999999995,0.24420999999999893,0.04946999999999946,0.47369999999999735,-0.19473999999999947,0.22948999999999842,0.4242299999999979,22.159708000000002,1.1974460502962132,2.9267199999999995,very_high
GALAXY,0.5200331,246.954984032064,27.9657034169393,24.47845,22.48696,20.8129,19.77422,19.36815,1.9914899999999989,3.6655499999999996,4.704229999999999,5.110299999999999,1.6740600000000008,2.71274,3.11881,1.0386799999999994,1.444749999999999,0.4060699999999997,21.384136,2.1079219359667944,5.110299999999999,high
STAR,-0.0001015366,352.84406457574,-0.757484093063251,19.58132,17.56998,16.75525,16.44619,16.3122,2.0113400000000006,2.8260700000000014,3.13513,3.269120000000001,0.8147300000000008,1.1237899999999996,1.2577800000000003,0.3090599999999988,0.4430499999999995,0.13399000000000072,17.332988000000004,1.3484585663527082,3.269120000000001,very_low
GALAXY,0.1237348,225.187504776236,23.495364916807,20.46085,18.52106,17.44454,16.97526,16.63263,1.9397900000000021,3.0163100000000007,3.485590000000002,3.8282200000000017,1.0765199999999986,1.5457999999999998,1.8884299999999996,0.46928000000000125,0.811910000000001,0.34262999999999977,18.006868000000004,1.545588803262369,3.8282200000000017,low
QSO,3.056546,131.729434345026,17.8876030046577,23.75106,21.83452,21.86724,21.91607,22.746,1.9165399999999977,1.88382,1.8349899999999977,1.0050600000000003,-0.03271999999999764,-0.08155000000000001,-0.9114799999999974,-0.04883000000000237,-0.8787599999999998,-0.8299299999999974,22.422978,0.8337008267478201,1.9165399999999977,very_high
GALAXY,0.4743028,202.753316080364,-0.140235479643645,22.65746,21.3259,19.78057,18.90017,18.54487,1.3315599999999996,2.8768899999999995,3.757290000000001,4.112590000000001,1.5453299999999999,2.4257300000000015,2.7810300000000012,0.8804000000000016,1.2357000000000014,0.3552999999999997,20.241794000000002,1.7250334518582535,4.112590000000001,high
GALAXY,0.3189918,170.937822322708,-2.05392779003878,23.3933,19.94416,18.29767,17.66758,17.29245,3.44914,5.09563,5.725719999999999,6.100850000000001,1.64649,2.276579999999999,2.6517100000000013,0.6300899999999992,1.0052200000000013,0.3751300000000022,19.319032,2.4933889286611506,6.100850000000001,low
GALAXY,0.2231332,196.945084548562,19.4709569158938,20.86731,18.78912,17.53116,17.0661,16.68681,2.0781899999999993,3.33615,3.801210000000001,4.1804999999999986,1.2579600000000006,1.7230200000000018,2.1023099999999992,0.46506000000000114,0.8443499999999986,0.37928999999999746,18.188100000000002,1.6943816786810462,4.1804999999999986,low
GALAXY,0.04146924,191.754535862838,36.2883035593013,16.77792,15.38644,14.76034,14.38529,14.11385,1.3914800000000014,2.0175800000000024,2.3926300000000023,2.6640700000000024,0.626100000000001,1.0011500000000009,1.272590000000001,0.3750499999999999,0.64649,0.2714400000000001,15.084768,1.0600677399440104,2.6640700000000024,very_low
STAR,-0.000101942,356.72244788653,41.935631439173,19.79538,17.57982,16.50276,16.04405,15.76145,2.21556,3.292620000000003,3.751330000000003,4.033930000000002,1.077060000000003,1.535770000000003,1.8183700000000016,0.45870999999999995,0.7413099999999986,0.28259999999999863,17.136692,1.6395129753283453,4.033930000000002,very_low
STAR,-0.0007441341,202.128423286989,25.5263600321159,22.29967,21.57523,21.44296,21.45354,20.5529,0.7244399999999978,0.8567099999999996,0.8461299999999987,1.746769999999998,0.13227000000000189,0.12169000000000096,1.0223300000000002,-0.010580000000000922,0.8900599999999983,0.9006399999999992,21.464859999999998,0.6207592260691734,1.746769999999998,very_low
GALAXY,0.7874517,129.087626273653,30.1132759056833,23.31443,23.53887,22.14586,20.67941,19.97832,-0.22443999999999775,1.1685700000000026,2.635020000000001,3.3361100000000015,1.3930100000000003,2.8594599999999986,3.560549999999999,1.4664499999999983,2.167539999999999,0.7010900000000007,21.931378000000002,1.5751766025973089,3.560549999999999,very_high
GALAXY,0.1284364,320.108786490577,-7.88541607387056,19.80223,17.83681,16.64984,16.11311,15.71537,1.9654200000000017,3.1523900000000005,3.6891200000000026,4.0868600000000015,1.1869699999999987,1.723700000000001,2.1214399999999998,0.5367300000000021,0.934470000000001,0.39773999999999887,17.223472000000005,1.6479157601103285,4.0868600000000015,low
GALAXY,0.9801444,235.937152777411,54.7831276839559,24.92724,24.53347,23.00005,20.85917,19.78326,0.39376999999999995,1.9271899999999995,4.068070000000002,5.143980000000003,1.5334199999999996,3.6743000000000023,4.750210000000003,2.140880000000003,3.216790000000003,1.0759100000000004,22.620638,2.2514870609377273,5.143980000000003,very_high
STAR,0.0001893766,148.213305924618,3.11070377784148,24.63469,21.46717,20.5106,19.55052,22.82692,3.1675199999999997,4.124089999999999,5.08417,1.8077699999999979,0.9565699999999993,1.9166500000000006,-1.3597500000000018,0.9600800000000014,-2.316320000000001,-3.2764000000000024,21.797980000000003,1.9952130287139769,5.08417,very_low
STAR,-6.951678e-05,353.954917147582,-0.778350731122914,18.7626,17.46686,16.98527,16.81676,16.75206,1.2957399999999986,1.7773299999999992,1.9458400000000005,2.010539999999999,0.48159000000000063,0.6501000000000019,0.7148000000000003,0.16851000000000127,0.2332099999999997,0.06469999999999843,17.35671,0.8342324336178735,2.010539999999999,very_low
GALAXY,1.157486,3.5749535928702,3.69164499086587,24.02047,22.31703,22.13029,21.29555,21.44662,1.7034400000000005,1.8901800000000009,2.724920000000001,2.57385,0.18674000000000035,1.0214800000000004,0.8704099999999997,0.83474,0.6836699999999993,-0.1510700000000007,22.241992,1.0850646423692925,2.724920000000001,very_high
GALAXY,0.322705,126.74073277172,19.9025369912758,22.15477,20.59387,19.41348,18.68262,18.31862,1.5609000000000002,2.7412899999999993,3.472149999999999,3.83615,1.1803899999999992,1.911249999999999,2.2752499999999998,0.7308599999999998,1.0948600000000006,0.36400000000000077,19.832672,1.5622304976443135,3.83615,low
GALAXY,0.4523242,177.582170595937,38.6743467157842,25.55568,22.53896,20.72875,19.9016,19.58018,3.0167199999999994,4.826929999999997,5.65408,5.9755,1.8102099999999979,2.637360000000001,2.958780000000001,0.8271500000000032,1.148570000000003,0.3214199999999998,21.661034,2.461388650392294,5.9755,high
GALAXY,0.4257078,117.705727401066,43.4490329444753,23.7519,21.72591,19.93657,19.20359,18.62558,2.02599,3.8153299999999994,4.548310000000001,5.12632,1.7893399999999993,2.5223200000000006,3.1003299999999996,0.7329800000000013,1.3109900000000003,0.578009999999999,20.648709999999998,2.0903778490383025,5.12632,high
GALAXY,0.9732406,19.0760956510738,-3.59572835332863,22.78097,23.07209,22.44304,21.90025,20.97424,-0.2911199999999994,0.33793000000000006,0.8807200000000002,1.8067299999999982,0.6290499999999994,1.1718399999999995,2.0978499999999976,0.5427900000000001,1.468799999999998,0.926009999999998,22.234118000000002,0.8281987987615042,2.0978499999999976,very_high
STAR,-0.0004820206,228.274960290189,38.6812273097828,23.51134,20.95613,19.46599,20.34817,17.93909,2.555209999999999,4.045349999999999,3.163170000000001,5.57225,1.4901400000000002,0.607960000000002,3.0170400000000015,-0.8821799999999982,1.5269000000000013,2.4090799999999994,20.444144,2.0561561690396966,5.57225,very_low
QSO,0.4017566,248.832880485972,31.4100200960244,23.49327,20.76472,19.79869,19.35197,18.93721,2.7285499999999985,3.6945799999999984,4.1412999999999975,4.556059999999999,0.9660299999999999,1.412749999999999,1.8275100000000002,0.4467199999999991,0.8614800000000002,0.41476000000000113,20.469171999999997,1.821888534219368,4.556059999999999,low
GALAXY,0.004300271,150.307479724115,55.7190236618201,20.85314,20.90514,20.9754,20.87054,21.14126,-0.0519999999999996,-0.1222600000000007,-0.017399999999998528,-0.28811999999999927,-0.0702600000000011,0.034600000000001074,-0.23611999999999966,0.10486000000000217,-0.16585999999999856,-0.27072000000000074,20.949096,0.11718535778841999,0.28811999999999927,very_low
GALAXY,0.5880353,25.475377456102,-7.90126048719081,23.06897,21.73196,20.30033,19.45892,18.92066,1.3370099999999994,2.7686400000000013,3.610050000000001,4.148309999999999,1.431630000000002,2.2730400000000017,2.8112999999999992,0.8414099999999998,1.3796699999999973,0.5382599999999975,20.696168,1.6987461105385937,4.148309999999999,high
GALAXY,0.4641521,204.676808120628,45.8850392737988,24.50258,21.19488,19.3143,18.54382,17.94402,3.307699999999997,5.188279999999999,5.958759999999998,6.55856,1.880580000000002,2.651060000000001,3.250860000000003,0.7704799999999992,1.370280000000001,0.5998000000000019,20.299919999999997,2.649004684858069,6.55856,high
GALAXY,0.6201797,337.45275600079,15.4171680255115,22.06788,22.45988,20.74883,19.65541,19.14727,-0.39199999999999946,1.3190499999999972,2.412469999999999,2.92061,1.7110499999999966,2.8044699999999985,3.3126099999999994,1.0934200000000018,1.6015600000000028,0.5081400000000009,20.815854,1.4496280257466048,3.3126099999999994,high
GALAXY,0.3345759,229.281435592719,17.9738230794019,24.56667,23.65027,21.76951,21.55144,22.10003,0.9163999999999994,2.797159999999998,3.015229999999999,2.466639999999998,1.8807599999999987,2.0988299999999995,1.5502399999999987,0.21807000000000087,-0.3305199999999999,-0.5485900000000008,22.727584,1.3161146693126697,3.015229999999999,low
GALAXY,0.1309641,332.073408917399,16.6422765210797,20.25166,18.18273,17.08662,16.61354,16.23315,2.0689300000000017,3.165040000000001,3.6381200000000007,4.018510000000003,1.0961099999999995,1.569189999999999,1.949580000000001,0.4730799999999995,0.8534700000000015,0.380390000000002,17.67354,1.616228296760703,4.018510000000003,low
STAR,1.154012e-05,158.286635647855,23.3701728577202,20.67092,18.53761,17.58979,17.20995,17.02256,2.133309999999998,3.081129999999998,3.4609699999999997,3.6483600000000003,0.9478200000000001,1.3276600000000016,1.5150500000000022,0.3798400000000015,0.5672300000000021,0.1873900000000006,18.206166,1.4965089592882497,3.6483600000000003,very_low
STAR,-0.0001502106,114.601548422123,41.6837768783039,20.37115,18.15818,17.26158,16.9744,16.83013,2.2129699999999985,3.1095700000000015,3.396750000000001,3.5410199999999996,0.896600000000003,1.1837800000000023,1.328050000000001,0.2871799999999993,0.4314499999999981,0.1442699999999988,17.919088,1.4646121286436218,3.5410199999999996,very_low
GALAXY,0.1975766,195.740907166348,57.9354362155398,21.73186,20.54103,19.25179,18.74282,18.38786,1.1908300000000018,2.4800700000000013,2.989040000000003,3.344000000000001,1.2892399999999995,1.798210000000001,2.1531699999999994,0.5089700000000015,0.8639299999999999,0.3549599999999984,19.731072,1.3847162444594927,3.344000000000001,low
GALAXY,0.4990913,172.851416118381,-1.81379298461628,24.12901,22.21696,20.67209,19.82054,19.24723,1.9120500000000007,3.45692,4.30847,4.881780000000003,1.5448699999999995,2.396419999999999,2.969730000000002,0.8515499999999996,1.4248600000000025,0.5733100000000029,21.217166000000002,1.9752685511418446,4.881780000000003,high
QSO,0.5230577,16.9145684108083,19.0650586811239,20.20887,19.85367,19.75341,19.41014,19.16087,0.35519999999999996,0.4554600000000022,0.7987300000000026,1.0480000000000018,0.10026000000000224,0.44353000000000264,0.6928000000000019,0.3432700000000004,0.5925399999999996,0.24926999999999921,19.677392,0.4054442446502364,1.0480000000000018,high
GALAXY,0.09437694,154.924605411117,36.6871692796838,19.55452,18.23406,17.76171,17.43945,17.27275,1.3204600000000006,1.7928099999999993,2.1150699999999993,2.2817700000000016,0.4723499999999987,0.7946099999999987,0.961310000000001,0.32226,0.4889600000000023,0.1667000000000023,18.052498,0.9161641914908049,2.2817700000000016,low
QSO,3.075073,215.502619789272,45.6354169805486,22.72944,20.8183,20.46836,20.26382,20.42966,1.9111399999999996,2.2610799999999998,2.4656200000000013,2.299780000000002,0.34994000000000014,0.5544800000000016,0.3886400000000023,0.2045400000000015,0.03870000000000218,-0.16583999999999932,20.941916,1.0194359526130128,2.4656200000000013,very_high
GALAXY,0.577226,21.5326208205283,13.0718087261669,23.04141,22.79405,21.14619,19.94849,19.70973,0.24736000000000047,1.8952199999999984,3.0929199999999994,3.3316799999999986,1.6478599999999979,2.845559999999999,3.084319999999998,1.197700000000001,1.4364600000000003,0.2387599999999992,21.327974,1.5524156125471034,3.3316799999999986,high
GALAXY,0.3245038,142.296201185262,67.7527202221601,22.95445,20.38813,18.55562,17.92755,17.47893,2.566320000000001,4.39883,5.026900000000001,5.475520000000003,1.8325099999999992,2.46058,2.909200000000002,0.628070000000001,1.0766900000000028,0.4486200000000018,19.460935999999997,2.2451918765842716,5.475520000000003,low
QSO,0.9741784,221.023728844262,43.7536937467587,20.14768,20.06353,19.9889,20.12984,20.24669,0.08415000000000106,0.15878000000000014,0.017839999999999634,-0.09900999999999982,0.07462999999999909,-0.06631000000000142,-0.18316000000000088,-0.1409400000000005,-0.25778999999999996,-0.11684999999999945,20.115327999999998,0.09641096550704191,0.25778999999999996,very_high
GALAXY,0.6598955,170.315097096878,35.0073891712805,26.06113,22.49331,20.96684,19.7998,19.15874,3.5678199999999975,5.094289999999997,6.261329999999997,6.902389999999997,1.5264699999999998,2.69351,3.3345699999999994,1.16704,1.8080999999999996,0.6410599999999995,21.695964000000004,2.7502272724140444,6.902389999999997,high
GALAXY,0.1789974,328.333784168399,4.94742723930835,20.13855,18.2936,17.04005,16.47668,16.10775,1.8449499999999972,3.098499999999998,3.661869999999997,4.030799999999999,1.2535500000000006,1.8169199999999996,2.185850000000002,0.563369999999999,0.9323000000000015,0.3689300000000024,17.611326,1.6375956123628317,4.030799999999999,low
GALAXY,0.07642992,234.386200052597,43.9798456252099,20.21895,18.36508,17.46832,17.03699,16.78358,1.8538700000000006,2.750630000000001,3.18196,3.435369999999999,0.8967600000000004,1.3280899999999995,1.5814999999999984,0.4313299999999991,0.6847399999999979,0.2534099999999988,17.974584,1.3913610371251595,3.435369999999999,low
GALAXY,0.3319869,212.128242138634,65.8900929230301,24.77479,20.4724,18.76581,18.16518,17.89754,4.302389999999999,6.008980000000001,6.60961,6.87725,1.706590000000002,2.307220000000001,2.574860000000001,0.6006299999999989,0.868269999999999,0.2676400000000001,20.015144,2.8430073004004055,6.87725,low
GALAXY,0.5173717,114.492677430341,18.4273851524828,23.44036,21.89475,20.70881,19.87915,19.30666,1.54561,2.7315499999999986,3.561209999999999,4.1336999999999975,1.1859399999999987,2.015599999999999,2.5880899999999976,0.8296600000000005,1.402149999999999,0.5724899999999984,21.045945999999997,1.6548320165291692,4.1336999999999975,high
STAR,0.0007713631,184.627767363529,30.0712045816897,22.35838,21.7279,21.60518,21.63912,21.29517,0.6304799999999986,0.7531999999999996,0.719260000000002,1.0632100000000015,0.12272000000000105,0.08878000000000341,0.43273000000000295,-0.03393999999999764,0.3100100000000019,0.34394999999999953,21.72515,0.38976421000394634,1.0632100000000015,very_low
GALAXY,0.4914111,329.156799980635,15.946815508481,22.03996,21.26596,19.44925,18.75187,18.37641,0.7740000000000009,2.5907100000000014,3.2880900000000004,3.6635500000000008,1.8167100000000005,2.5140899999999995,2.88955,0.697379999999999,1.0728399999999993,0.37546000000000035,19.97669,1.6014503809203708,3.6635500000000008,high
GALAXY,0.5792909,216.494606952731,14.3968707455639,23.63259,22.68902,20.82941,19.67701,19.30153,0.9435700000000011,2.803180000000001,3.955580000000001,4.331060000000001,1.85961,3.01201,3.3874899999999997,1.1524,1.5278799999999997,0.3754799999999996,21.225912,1.8836362002042755,4.331060000000001,high
GALAXY,0.5062046,186.582463382384,64.5527174117426,26.02027,21.66598,19.92837,19.04695,18.55512,4.354289999999999,6.091899999999999,6.973320000000001,7.465150000000001,1.73761,2.619030000000002,3.1108600000000024,0.8814200000000021,1.3732500000000023,0.4918300000000002,21.043338,3.023966050399707,7.465150000000001,high
STAR,0.0001165597,83.9580055167662,-0.289946062316402,23.50674,20.12757,18.44573,17.35646,16.70211,3.379170000000002,5.06101,6.150280000000002,6.8046299999999995,1.6818399999999976,2.77111,3.4254599999999975,1.0892700000000026,1.74362,0.6543499999999973,19.227722,2.7208257203779147,6.8046299999999995,very_low
QSO,1.795975,19.0851387996162,4.57962686649794,19.93946,19.78304,19.73256,19.30355,19.55877,0.15642000000000067,0.20690000000000097,0.6359099999999991,0.3806900000000013,0.0504800000000003,0.4794899999999984,0.22427000000000064,0.4290099999999981,0.17379000000000033,-0.2552199999999978,19.663476,0.24276809372320704,0.6359099999999991,very_high
STAR,-0.0007212679,330.711803323997,2.47383023854839,24.10695,21.71879,21.6671,21.81497,21.10945,2.3881600000000027,2.43985,2.2919800000000023,2.9975000000000023,0.05168999999999713,-0.09618000000000038,0.6093399999999995,-0.1478699999999975,0.5576500000000024,0.7055199999999999,22.083452,1.164220125070857,2.9975000000000023,very_low
